"location","source","target"
"","seccion-30.2447","தயவுசெய்து வலைமுகவரிக்களம் 2-ஐ நிரப்புக"
"","seccion-30.2448","தயவுசெய்து வலைமுகவரிக்களம் 3 -ஐ நிரப்புக"
"","seccion-30.3282","இப்போதே வாங்கிடுவீர் அம்சத்திற்கு PayPal ID"
"","seccion-30.3283","தயவுசெய்து சரியான ஒரு PayPal ID உள்ளிடுக"
"","seccion-30.3284","விளம்பர வகை:"
"","seccion-30.3285","வரி விளம்பரம்"
"","seccion-30.3286","ஏலம்"
"","seccion-30.3287","இப்போதே வாங்கிடுவீர்"
"","seccion-30.461","இவ்விளம்பரத்தினை நீங்கள் மாற்றியிட விரும்புகிற வகைப்பிரிவினைத் தேர்ந்தெடுக்கவும்"
"","seccion-30.462","<b>விளம்பரத்தினை பின்வரும் வகைப்பிரிவில் வைக்கவும்:</b>"
"","seccion-30.463","மாற்றங்களைச் சேமிக்கவும்"
"","seccion-30.464","<br /><img src=images/buttons/btn_user_edit_backto.gif border=0 alt=""back to edit ad"">"
"","seccion-30.469","நாடு:"
"","seccion-30.470","விலை:"
"","seccion-30.471","விவரம்:"
"","seccion-30.472","மாற்றங்களைச் சேமிக்கவும்"
"","seccion-30.473","<img src=images/buttons/btn_user_edit_backto.gif border=0 alt=""back to edit ad"">"
"","seccion-30.475","விளம்பர நீக்கத்தைச் சரிபார்க்கவும்"
"","seccion-30.476","எங்கள் வலைத்தளத்திலிருந்து உங்கள் விளம்பரத்தினை நீங்கள் நீக்க விரும்புவதை தயவுசெய்து உறுதிப்படுத்தவும்.   எங்கள் வலைத்தளத்தினைப் பயன்படுத்தியதற்கு உங்களுக்கு நன்றி."
"","seccion-30.478","விளம்பரத்தின நீக்கிடவும்"
"","seccion-30.479","உங்கள் விளம்பரம் வெற்றிகரமாக நீக்கப்பட்டுள்ளது.<br /><br /><br />"
"","seccion-30.482","என் விளம்பரத்தினைத் திருத்துக"
"","seccion-30.493","<img src=images/buttons/btn_user_edit_cat.gif border=0 alt=""edit category"">"
"","seccion-30.496","என் விளம்பரப் படங்களைத் திருத்துக"
"","seccion-30.499","<br />பயன்படுத்த்ப்படவேண்டிய உருவப்பட வலைத்தள முகவர்:"
"","seccion-30.500","பதிவேற்றம் செய்வதற்கான உருவப்படங்கள்:"
"","seccion-30.502","<img src=images/buttons/btn_user_edit_backto.gif border=0 alt=""back to edit ad"">"
"","seccion-30.504","செய்ல்பாட்டிலுள்ள எனது விளம்பரங்கள்"
"","seccion-30.505","வலைத்தளத்தினில் தற்பொழுது செயல்பாட்டிலுள்ள உங்களது விளம்பரங்களை பின்வரும் பட்டியல் காட்சிப்படுத்துகிற்து.<br /> வலப்புறத்திலுள்ள முறையான பட்டனைத் தேர்வுசெய்து ஒரு  விளம்பரத்தினை திருத்தவும் அல்லது நீக்கவும்.<br /><br />குறிப்பு: நீங்கள் திருத்தக்கூடிய அல்லது திருத்தக்கூடாத தகவல்களின் மீது நிர்வாகி கட்டுப்பாடுகளை விதித்திருக்கக்கூடும்."
"","seccion-30.506","தலைப்பு"
"","seccion-30.507","ஆரம்பித்த தேதி"
"","seccion-30.508","Date Expires"
"","seccion-30.509","<img src=/images/buttons/btn_user_edit.gif border=0 title=""edit listing"">"
"","seccion-30.510","<img src=/images/buttons/btn_user_remove.gif border=0 title=""remove listing"">"
"","seccion-30.511","<br /><br /><b>You currently have no active listings.</b><br /><br />"
"","seccion-30.630","என் கணக்கு"
"","seccion-30.633","என் கணக்கு"
"","seccion-30.783","முன்னோக்கி அனுப்புதல்கள்"
"","seccion-30.784","பதில்கள்"
"","seccion-30.834","<img src=images/buttons/btn_user_renew2.gif border=0 title=""renew listing"">"
"","seccion-30.835","<img src=images/buttons/btn_user_upgrade2.gif border=0 title=""upgrade listing"">"
"","seccion-34.1190","message to"
"","seccion-34.1195","About to reply to own message"
"","seccion-34.1333","send message"
"","seccion-34.254","அஞ்சல் குறியீடு:"
"","seccion-34.363","Message Settings"
"","seccion-34.364","Please select the communication setting that best suits your needs. You may come back and change this selection any time you choose.<br /><br />"
"","seccion-34.365","<b>Public Communication</b>"
"","seccion-34.366","Expose my email address to users and communicate through email. I will also be able to view and respond through the messaging system provided if desired."
"","seccion-34.369","<b>Private Communication</b>"
"","seccion-34.370","<b>Do not expose my email address to other users of this site.</b> If you select this setting, you will receive messages in two ways...via email and via this messaging system. You can then choose which method to reply with. If you would like to keep your email address private, simply use this messaging to reply to your buyer's inquiry.<br /><br />"
"","seccion-34.372","Save configuration"
"","seccion-34.390","<br /><br /><b>You currently have no messages.</b><br /><br />"
"","seccion-34.391","இவரிடமிருந்து செய்தி:"
"","seccion-34.392","பாடம்"
"","seccion-34.393","பெறப்பட்ட தேதி"
"","seccion-34.399","Message Reply Form"
"","seccion-34.400","Fill in the form below and click send"
"","seccion-34.401","இவரிடமிருந்து செய்தி:"
"","seccion-34.403","regarding listing"
"","seccion-34.404","Please enter your reply in the space provided:"
"","seccion-34.405","செய்தி"
"","seccion-34.407","Your message has been sent successfully."
"","seccion-34.623","என் கணக்கு"
"","seccion-27.102416","கூட்டுத்தொகை+கருத்தூட்டுகள்"
"","seccion-27.102437","ஏலம் கேட்பு+சமர்ப்பிப்பு"
"","seccion-27.102438","நீங்கள் கீழே உள்ளிடுகிற, பிற பயனர்களிடமிருந்து ரகசியமாய் வைக்கப்படுகிற  அதிகபட்ச ஏலத்தொகை வரையிலும் உங்கள் சார்பில் சிறிது சிறிதாக மென்பொருள் ஏலம் கேட்கும்.   அந்த உருப்படிக்கு நீங்கள் கொடுப்பதற்கு விருப்பப்படக்கூடிய அதிகபட்ச தொகையினை உள்ளிட்டு, 'சமர்ப்பிப்பு'  க்ளிக் செய்தால் போதுமானது.   உங்களைவிட அதிகமாக இன்னொருவர் ஏலம் கேட்கிற வரையில் நீங்கள் உங்கள் ஏலத்தொகையினை மாற்றுவதற்கு (உயர்த்துவதற்கு) இயலாது.  ஆகையினால் இந்த உருப்படிக்கு எவ்வளவு கொடுப்பதற்கு நீங்கள் விரும்புகிறீர்கள் என்பதைக் கவனமாகப் பரிசீலிக்கவும்.   குட்லக்!"
"","seccion-27.102440","அதிகபட்ச ஏலத்தொகை%3A"
"","seccion-27.102442","%3Cbr%3E%3Cbr%3Eநீங்கள் மேற்காணும் உருப்படியினை வாங்குவதற்கு%22இப்போதேவாங்கிடுவீர்%22விருப்பத்தேர்வினைத் தேர்ந்தெடுத்திருக்கிறீர்கள். தொடர்ந்து அந்த உருப்படியினை கீழே பட்டியலிடப்பட்டுள்ள விலைக்கு உடனடியாக வாங்குவதற்கு நீங்கள் விரும்புவதாயின்%2Cதயவுசெய்து%22இப்போதே வாங்கிடுவீர்%22+பட்டனைக் க்ளிக் செய்யவும்.  இது உங்களையும் விற்பவரையும் பரிமாற்றத்தினை நிறைவுசெய்ய அனுமதித்து ஏலத்தினை முடிவுசெய்யும்,%3Cbr%3E%3Cbr%3E%3Cbr%3E%3Cbr%3E"
"","seccion-27.102443","இப்போதே வாங்கிடுவீர் தொகை%3A"
"","seccion-27.102447","உங்கள் ஏலம் கேட்பு பெறப்பட்டது%21"
"","seccion-27.102448","%3Cbr%3ECongratulations%21%21%21%3Cbr%3E%3Cbr%3E%0D%0A%0D%0Aஉங்கள் ஏலத்தொகை ஏற்றுக்கொள்ளப்பட்டுள்ளது. தற்போதைய உயர் ஏலம் கேட்பவர் நீங்களே.  தொடர்ந்திடுவதற்கு கீழ்க்காணும் இரு பட்டன்களில் ஒன்றினைக் க்ளிக் செய்யவும்."
"","seccion-27.102449","%3Cbr%3E%0D%0Aமன்னிக்கவும்%3Cbr%3E%3Cbr%3E%0D%0A%0D%0Aஉங்கள் ஏலத்தொகை ஏற்றுக்கொள்ளப்பட்டது, ஆனால் உங்களைவிட அதிகமாக இன்னொரு ஏலம் கேட்பவர் கேட்டிருக்கிறார்.  இன்னொரு ஏலம்கேட்பவர் உங்களுக்கு முன்னதாக மேலும் அதிகமான உயர்ந்தபட்ச் ஏலத்தொகையை வைத்திருந்ததன் காரணமாக் இது நிகழ்ந்திருக்கலாம்.   தொடர்ந்திடுவதற்கு கீழ்க்காணும் இரு பட்டன்களில் ஒன்றினைக் க்ளிக் செய்யவும்."
"","seccion-27.102451","தற்போதைய ஏலத்தொகை%3A"
"","seccion-27.102455","ஏலம் கேட்கப்பட்ட டச்சு உருப்படிகளின் அளவு:"
"","seccion-27.102456","%3Cbr%3EYour+%22Buy+it+Now%22+bid+has+been+received.+Please+contact+the+seller+to+complete+the+transaction.%0D%0A%3Cbr%3E"
"","seccion-27.102457","%3Cdiv+align%3Dleft%3EAds+Error%3C%2Fdiv%3E"
"","seccion-27.102459","%3Cdiv+align%3Dleft%3E%3Cb%3E+We%27re+sorry.+%0D%0A%0D%0Aஏற்றுக்கொள்ளக்கூடிய அளவுக்கு உயர்ந்ததாக உங்கள் ஏலத்தொகை இருக்கவில்லை.  தயவுசெய்து குறைந்தபட்ச ஏலத்தொகையைவிட உங்கள் ஏலத்தொகையினை உயர்த்தவும்.  தொடர்ந்திடுவதற்கு கீழ்க்காணும் 'லிங்க்' குகளில் ஒன்றினை 'க்ளிக்' செய்யவும்.+%3C%2Fb%3E%3C%2Fdiv%3E"
"","seccion-27.102461","%3Cdiv+align%3Dleft%3E%3Cb%3EWe%27re+sorry.+%0D%0A%0D%0AThere+was+an+internal+bidding+error.+Please+try+your+bid+again.%3C%2Fb%3E%3C%2Fdiv%3E"
"","seccion-27.102462","<br />We're sorry. You can't bid on your own item.<br />"
"","seccion-27.102466","ஏலம் கேட்டதன் பின்னணி"
"","seccion-27.102469","ஏலம் கேட்ட தேதி"
"","seccion-27.102470","ஏலம் கேட்ட தொகை"
"","seccion-27.102471","ஏலம் கேட்டவர்"
"","seccion-27.102473","You have been outbid at <<BRAND>>"
"","seccion-27.102474","We are sorry. You have been outbid in the auction described below. Please return to the auction to increase your bid if you would like. Thank you for using our auction site."
"","seccion-27.102478","Auction Ends:"
"","seccion-27.102479","Link to auction:"
"","seccion-27.102480","புதிய உயர் ஏலத்தொகை கேட்பவர் நீங்களே."
"","seccion-27.102481","You are the new high bidder in the auction listed below. Please check often to verify that you are still the high bidder. Good Luck!"
"","seccion-27.102482","current bid: "
"","seccion-27.102483","your maximum bid:"
"","seccion-27.102484","Your dutch auction bid was received. The current status of this dutch auction indicates that you will receive the quantity of items listed below and amount of each item. You may at any time prior to the auction closing, raise your bid to increase your chances of getting the quantity you wish."
"","seccion-27.102488","A dutch bid has been received above your bid. You may have to readjust your bid to receive the quantity of items you wish."
"","seccion-27.102489","With your current bid you will receive this quantity:"
"","seccion-27.102490","your past bid:"
"","seccion-27.102491","A dutch bid has been received above your bid. You may have to readjust your bid to receive the quantity of items you wish."
"","seccion-27.102495","Your Auction has ended"
"","seccion-27.102496","Congratulations! This auction was closed prior to bidding by the user below using the buy now option.<br /> Please contact the buyer to exchange payment information. Keep this email for your records and the link back to the auction."
"","seccion-27.102765","We+are+sorry.+%0D%0A%0D%0AYour+auction+has+ended+and+the+closing+bid+for+the+auction+did+not+meet+or+exceed+your+reserve+price.+%0D%0A%0D%0AYou+can+still+see+the+auction+at+the+link+below+for+30+days+to+review+the+bidding+activity+on+the+auction+and+possibly+accept+a+bid+that+was+placed.+%0D%0A%0D%0AIf+not%2C+please+consider+us+for+any+attempts+to+try+to+sell+this+item+again.+%0D%0A"
"","seccion-33.1001","நேரம்"
"","seccion-33.1002","கிராமிய இசை"
"","seccion-33.352","My+Favorites+List"
"","seccion-33.353","Displayed below are the listings you have chosen to keep track of. <br /> To remove a listing, please click the delete button in the corresponding row. <br /> A listing will automatically be deleted from the table after it has been removed from the site. <br /><br />"
"","seccion-33.355","<b><br /><br />You currently have no favorite listings saved.</b><br /><br />"
"","seccion-33.356","date added to favorites"
"","seccion-33.357","date listing started"
"","seccion-33.358","விளம்பரத் தலைப்பு"
"","seccion-33.359","You must be logged in to use the favorites list. If you are a registered user, please login. If you are not a registered user, please complete the registration form to begin using this site."
"","seccion-40.1220","Age:"
"","seccion-40.1221","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1224","registration optional field 3"
"","seccion-40.1225","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1226","registration optional field 4"
"","seccion-40.1227","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1228","registration optional field 5"
"","seccion-40.1229","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1230","registration optional field 6"
"","seccion-40.1232","registration optional field 7"
"","seccion-40.1233","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1234","registration optional field 8"
"","seccion-40.1235","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1236","registration optional field 9"
"","seccion-40.1237","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1238","registration optional field 10"
"","seccion-40.1239","கட்டாயம் நிறைவுசெய்யப்படவேண்டிய களம்"
"","seccion-40.1240","email field 2"
"","seccion-40.1261","அல்லது"
"","seccion-40.1300","(* : கட்டாயமானவை)"
"","seccion-40.1528","திருத்துக"
"","seccion-40.200203","Please choose a county"
"","seccion-40.245","புதிய பயனர் பதிவு"
"","seccion-40.246","வணிகநிறுவனம்"
"","seccion-40.2465","கடவுச்சொல்லில் எண்கள் அல்லது எழுத்துகள் அல்லது இரண்டும் மட்டுமே இருக்கலாம் - பிற சின்னங்கள் பிழையானவை."
"","seccion-40.247"," Individual"
"","seccion-40.248","Company Name:"
"","seccion-40.249","முகவரி:"
"","seccion-40.250","Address 2:"
"","seccion-40.252","நாடு:"
"","seccion-40.255","<table width=100% border=0 cellspacing=0> <tr> <td class=""data_field_labels""> Phone:<br /> <font face=""Arial, Helvetica, sans-serif"" size="
"","seccion-40.256","<table width=100% border=0 cellspacing=0>  <tr> <td class=""data_field_labels""> Phone 2:<br /> <font face=""Arial, Helvetica, sans-serif"" size=""2"" color=""999999"">[format: 123-456-7890]</font>  </td>  </tr> </table>"
"","seccion-40.257","<table width=100% border=0 cellspacing=0> <tr> <td class=""data_field_labels""> Fax:<br /> <font face=""Arial, Helvetica, sans-serif"" size=""2"" color=""999999"">[format: 123-456-7890]</font> </td> </tr> </table>"
"","seccion-40.258","முதல் பெயர்:"
"","seccion-40.259","Last Name:"
"","seccion-40.260","மின்னஞ்சல் முகவரி:"
"","seccion-40.261","<table width=100% border=0 cellspacing=0> <tr> <td class=""data_field_labels""> Website URL Address:<br /> <font face=""Arial, Helvetica, sans-serif"" size=""2"" color=""999999"">[format: http://www.site.com]</font> </td> </tr> </table>"
"","seccion-40.264","Please enter email address"
"","seccion-40.265","Please enter a city"
"","seccion-40.266","Please enter company name"
"","seccion-40.267","Please enter first name"
"","seccion-40.268","Please enter last name"
"","seccion-40.270","இந்த மின்னஞ்சல் முகவரி முன்பே பயன்பாட்டில் உள்ளது. தயவுசெய்து மாறுபட்ட ஒன்றினை உள்ளிடவும்."
"","seccion-40.271","<< please retype email address"
"","seccion-40.273","தயவுசெய்து உங்கள் அஞ்சல் குறியீட்டை உள்ளிடவும்"
"","seccion-40.274","Please enter contact number"
"","seccion-40.275","Please enter second contact number"
"","seccion-40.276","Please enter your fax number"
"","seccion-40.277","Please enter the url to your website"
"","seccion-40.278","Submit Registration &gt;&gt;"
"","seccion-40.761","Confirm Email Address:"
"","seccion-40.762","Username:"
"","seccion-40.763","Password:"
"","seccion-40.764","Confirm+Password%3A"
"","seccion-40.765","எங்கள் பயன்பாட்டு விதிமுறைகள்:"
"","seccion-40.766","ஆம், நான் ஏற்றுக்கொள்கிறேன்!"
"","seccion-40.767","No, I Do Not Accept!"
"","seccion-40.768","Insert your registration agreement here. To update this information log in to the Admin Panel and follow this path: pages management > registration > registration information collection page > click [edit] button > click [edit text] button > find the ""Registration Agreement"" field and click [edit text]. "
"","seccion-40.769","Account Type?"
"","seccion-40.772","Please choose a business type"
"","seccion-40.774","(இடைவெளிகளோ சிறப்பு எழுத்துகளோ இல்லாமல் எண்களும் எழுத்துகளும் கலந்து 6-லிருந்து 20 எழுத்துகள்)"
"","seccion-40.776","உங்கள் கடவுச்சொல் சரிபார்ப்பு, நீங்கள் உள்ளிட்ட கடவுச்சொல்லுடன் பொருந்தவில்லை."
"","seccion-40.777","உங்கள் கடவுச்சொல் குறைந்தது 6 எழுத்துகளுடையதாக மற்றும் 12 எழுத்துகளுக்கு மிகாமல் இருக்க வேண்டும்."
"","seccion-40.781","தயவுசெய்து உங்கள் மின்னஞ்சலை மீண்டும் தட்டச்சு செய்யவும்.  மின்னஞ்சல் சரிபார்த்தலுடன் நீங்கள் தட்டச்சு செய்த மின்னஞ்சல் பொருந்தவில்லை."
"","seccion-40.782","You must agree to our user agreement to complete registration."
"","seccion-36.102410","Feedback Section"
"","seccion-36.102411","Welcome to the Feedback Section where you can review feedback left about you and leave feedback for others.<br /> Shown below is your current feedback rating. <br /> This number has been established by feedback ratings from other buyers and sellers associated with your past transactions. <br /> Click on one of the desired buttons below to either view your feedback details or to leave feedback on a user concerning a recent transaction.<br /><br />"
"","seccion-36.102412","Cumulative Current Rating%3A"
"","seccion-36.102416","கூட்டுத்தொகை+கருத்தூட்டுகள்"
"","seccion-36.102417","rater "
"","seccion-36.102418","auction+title+and+id+%23"
"","seccion-36.102419","rating"
"","seccion-36.102421","date of rating"
"","seccion-36.102423","Current Open Feedbacks"
"","seccion-36.102424","Current Open Feedbacks"
"","seccion-36.102425","Below+are+all+the+possible+feedbacks+you+can+leave+for+other+users+you+have+completed+an+auction+with.%3Cbr+%2F%3E%0D%0AClick+the+open+feedback+you+wish+to+leave+feedback+for+from+the+list+below.%3Cbr+%2F%3E%0D%0AYou+will+then+be+shown+a+form+to+leave+your+feedback.+"
"","seccion-36.102426","started "
"","seccion-36.102427","முடிவுற்றது"
"","seccion-36.102428","User you are rating "
"","seccion-36.102429","leave feedback "
"","seccion-36.102430","விற்பனையாளர்"
"","seccion-36.102431","வாங்குநர்"
"","seccion-36.102432","leave feedback "
"","seccion-36.102433","காட்சி"
"","seccion-36.102436","There are no current feedbacks "
"","seccion-36.102447","உங்கள் ஏலம் கேட்பு பெறப்பட்டது%21"
"","seccion-36.102497","கருத்து"
"","seccion-36.102498","Cumulative Current Rating:"
"","seccion-36.102499","<b><br /><br />There are no current feedbacks to display.<br /><br />"
"","seccion-36.102501","title and id "
"","seccion-36.102503","To leave your feedback choose a rating and then type in the comments you wish to leave in the space provided below."
"","seccion-36.102504","User you are rating:"
"","seccion-36.102505","Auction ID & Title:"
"","seccion-36.102506","Date Auction Started: "
"","seccion-36.102507","Date Auction Ended:"
"","seccion-36.102508","How would you rate them?"
"","seccion-36.102514","Type in your feedback about this transaction: "
"","seccion-36.102516","Submit Feedback "
"","seccion-36.102517","Current Open Feedbacks"
"","seccion-36.102518","You have already left feedback for this auction "
"","seccion-36.102520","Current Open Feedbacks"
"","seccion-36.102521","Please Enter Some Feedback "
"","seccion-36.102523","Current Open Feedbacks"
"","seccion-36.102525","Your+feedback+has+been+saved.%3Cbr%3E%0D%0AThank+you+for+participating+in+the+feedback+system.+Your+auction+experience+will+be+safer+and+more+rewarding+because+of+it.%0D%0A%3Cbr%3E"
"","seccion-36.102526","Thank+You%21"
"","seccion-36.102733","நேர்மறையான"
"","seccion-36.102734","Neutral"
"","seccion-36.102735","Negative"
"","seccion-36.102736","<b>Member Since:</b>"
"","seccion-36.102967","Feedback+Score:"
"","seccion-36.102968","Recent Ratings:"
"","seccion-36.102969","Past Month"
"","seccion-36.102970","Past 6 Months"
"","seccion-36.102971","Past 12 Months"
"","seccion-36.102972","Positive Feedback %:"
"","seccion-36.102973","Positive Feedbacks:"
"","seccion-36.102974","Total Positive Feedbacks:"
"","seccion-36.102975","Neutral Feedbacks:"
"","seccion-36.102976","Total Negative Feedbacks:"
"","seccion-36.102977","Negative Feedbacks:"
"","seccion-36.102978","Feedback Details"
"","seccion-36.103361","(buyer)"
"","seccion-36.103362","(seller)"
"","seccion-36.103363","நேர்மறையான"
"","seccion-36.103364","neutral"
"","seccion-36.103365","negative"
"","seccion-36.103372","<br /><br /><img src=images/buttons/btn_user_backto.gif border=0 alt=""back to listing"">"
"","seccion-31.100441","தலைப்பு"
"","seccion-31.100443","காலாவதியான"
"","seccion-31.100444","<div align=center><img src=images/btn_user_not_sold.gif border=0 title=""view auction""></div>"
"","seccion-31.100706","விலை:"
"","seccion-31.102785","காட்சி"
"","seccion-31.102854","நிர்வாகத்தின் ஒப்புதலுக்குக் காத்திருக்கின்ற புதுப்பிக்கப்பட்ட ஏலம்"
"","seccion-31.102855","உங்களுடைய புதுப்பிக்கப்பட்ட ஏலங்களைக் காண, தயவுசெய்து பின்வரும் பட்டியலை உலவிப்பார்க்கவும் மற்றும் 'காட்சி' பட்டனை 'க்ளிக்' செய்யவும்.  இந்த ஏலங்கள் நிர்வாகத்தின் ஒப்புதலுக்காக நிலுவையிலுள்ளன."
"","seccion-31.102856","புதுப்பிக்கப்பட்ட தேதி"
"","seccion-31.103074","இறுதிக்கட்டணம்-முந்தைய ஏலங்களில் செலுத்தப்படாதவை"
"","seccion-31.103075","தலைப்பு"
"","seccion-31.103076","ஆரம்பித்த தேதி"
"","seccion-31.103077","முடிவடைந்த தேதி"
"","seccion-31.103078","வகைப்பிரிவு ஏலங்கள்"
"","seccion-31.103307","இந்த ஏலத்தின் ஏல அழைப்புகளின் பின்னணி"
"","seccion-31.103308","ஏலம் கேட்ட தேதி"
"","seccion-31.103309","ஏலம் கேட்ட தொகை"
"","seccion-31.103310","ஏலம் கேட்பு அளவு:"
"","seccion-31.103311","ஏலம் கேட்டவர்"
"","seccion-31.103312","இந்த ஏலத்தில் ஏலம்கேட்புகள் எதுவும் பெறப்படவில்லை"
"","seccion-31.1989","தேதிகள் காட்சிப்படுத்தப்படும் இடம்:"
"","seccion-31.1990","நாடு"
"","seccion-31.200152","வாங்குநர்"
"","seccion-31.438","My+Expired+Listings"
"","seccion-31.439","காலாவதியான விளம்பரங்களைக் காண்பதற்கு, தயவுசெய்து பின்வரும் பட்டியலில் உலாவிப்பார்க்கவும் மற்றும் 'காட்சி' பட்டனை க்ளிக்' செயவும்.<br />தகவுத்தளத்தினில் பெரும்பாலான தகவல்கள் பராமரிக்கப்பட்டுள்ளன, எனினும் உருவப்படங்கள் மற்றும் உருவப்படத் தகவல்பார்வைகள் நீக்கப்பட்டுள்ளன."
"","seccion-31.440","<br /><br /><b>காலாவதியான விளம்பரங்களில் உங்களுடைய்து எதுவும் இல்லை</b><br /><br />"
"","seccion-31.441","தலைப்பு"
"","seccion-31.442","ஆரம்பித்த தேதி"
"","seccion-31.443","காலாவதியான தேதி"
"","seccion-31.444","<div align=center><img src=/images/buttons/btn_user_not_sold.gif border=0 title=""view listing""></div>"
"","seccion-31.447","என்+காலாவதியான+விளம்பரம்+விவரங்கள்"
"","seccion-31.448","முக்கிய"
"","seccion-31.449","விளம்பரத்தின் ID:"
"","seccion-31.450","பார்க்கப்பட்ட தடவைகள்:"
"","seccion-31.451","ஆரம்பித்த தேதி:"
"","seccion-31.452","முடிவடைந்த தேதி"
"","seccion-31.454","இடம்:"
"","seccion-31.455","விவரம்:"
"","seccion-31.458","இது,காலாவதியான உங்கள் விளம்பரங்களில் ஒன்றின் விவரம் ஆகும்.  விளம்பரம் காலாவதியானபோது, உருவப்படங்கள் அல்லது அவற்றின் தகவல்பார்வைகள் நீக்கப்பட்டன. விளம்பரம் காலாவதியான தேதி மற்றும் காரணம் கீழ்க்காணும் விவரங்களில் காட்சியாக்கப்பட்டுள்ளன."
"","seccion-31.706","விலை:"
"","seccion-31.711","இந்த வகைப்பிரிவினில் பட்டியலிடப்பட்டது:"
"","seccion-31.866","<div align=center><img src=/images/buttons/btn_user_renew2.gif border=0 title=""renew listing""></div>"
"","seccion-22.102546","மீதமுள்ள நேரம்"
"","seccion-22.1050","optional field 2"
"","seccion-22.1051","optional field 3"
"","seccion-22.1052","விருப்பத்தேர்வுக்குரிய களம் 4"
"","seccion-22.1053","optional field 5"
"","seccion-22.1054","விருப்பத்தேர்வுக்குரிய களம்  6"
"","seccion-22.1055","விருப்பத்தேர்வுக்குரிய களம்  7"
"","seccion-22.1056","விருப்பத்தேர்வுக்குரிய களம்  8"
"","seccion-22.1057","விருப்பத்தேர்வுக்குரிய களம்  9"
"","seccion-22.1058","optional field 10"
"","seccion-22.1415","நகரம்"
"","seccion-22.1416","மாநிலம்"
"","seccion-22.1417","கிராமிய இசை"
"","seccion-22.1418","zip"
"","seccion-22.1575","மின்னஞ்சல்"
"","seccion-22.1576","நிறுவனத்தின் பெயர்"
"","seccion-22.1577","பெயர்"
"","seccion-22.1579","முகவரி"
"","seccion-22.1580","நகரம்"
"","seccion-22.1582","கிராமிய இசை"
"","seccion-22.1584","தொலைபேசி"
"","seccion-22.1585","alt phone"
"","seccion-22.1586","fax"
"","seccion-22.1587","url"
"","seccion-22.1588","Exposed Optional Field 1"
"","seccion-22.1589","Exposed Optional Field 2"
"","seccion-22.1590","Exposed Optional Field 3"
"","seccion-22.1591","Exposed Optional Field 4"
"","seccion-22.1592","Exposed Optional Field 5"
"","seccion-22.1593","Exposed Optional Field 6"
"","seccion-22.1594","Exposed Optional Field 7"
"","seccion-22.1595","Exposed Optional Field 8"
"","seccion-22.1596","Exposed Optional Field 9"
"","seccion-22.1597","Exposed Optional Field 10"
"","seccion-22.1716","விருப்பத்தேர்வுக்குரிய களம் 11"
"","seccion-22.1717","விருப்பத்தேர்வுக்குரிய களம் 12"
"","seccion-22.1718","விருப்பத்தேர்வுக்குரிய களம் 13"
"","seccion-22.1719","விருப்பத்தேர்வுக்குரிய களம் 14"
"","seccion-22.1720","விருப்பத்தேர்வுக்குரிய களம் 15"
"","seccion-22.1721","விருப்பத்தேர்வுக்குரிய களம் 16"
"","seccion-22.1722","விருப்பத்தேர்வுக்குரிய களம் 17"
"","seccion-22.1723","optional field 18"
"","seccion-22.1724","விருப்பத்தேர்வுக்குரிய களம் 19"
"","seccion-22.1725","விருப்பத்தேர்வுக்குரிய களம் 20"
"","seccion-22.2453","வரி விளம்பரம்"
"","seccion-22.2455","Buy It Now"
"","seccion-22.752","தலைப்பு"
"","seccion-22.753","புகைப்படம்"
"","seccion-22.754","விவரம்"
"","seccion-22.755","விலை"
"","seccion-22.756","வெளியிட்ட தேதி"
"","seccion-22.757","more results >"
"","seccion-22.758","பக்கம்"
"","seccion-22.759","இதனுடையது:"
"","seccion-22.760","All+listings+for%3A++"
"","seccion-35.1241","registration optional field 1"
"","seccion-35.1242","registration optional field 2"
"","seccion-35.1243","registration optional field 3"
"","seccion-35.1244","registration optional field 4"
"","seccion-35.1245","registration optional field 5"
"","seccion-35.1246","registration optional field 6"
"","seccion-35.1247","registration optional field 7"
"","seccion-35.1248","registration optional field 8"
"","seccion-35.1249","registration optional field 9"
"","seccion-35.1250","registration optional field 10"
"","seccion-35.1401","individual"
"","seccion-35.1402","எதுவும் இல்லை"
"","seccion-35.1403","secondary email"
"","seccion-35.1419","Charge per Listing"
"","seccion-35.1480","Charge per ad based on amount in price field"
"","seccion-35.1481","charge per ad based on length of ad placed"
"","seccion-35.1511","திருத்துக"
"","seccion-35.1649","Renew/extend your subscription"
"","seccion-35.1650","renew/extend your subscription"
"","seccion-35.200006","Auction Base Price Plan"
"","seccion-35.200007","The base price plan is used to determine charges when you place an auction. The base plan is used in categories that do not have a category pricing plan specifically attached to them or fall under a pricing plan set in a parent category."
"","seccion-35.200119","Low End of Bracket"
"","seccion-35.200120","High End of Bracket"
"","seccion-35.200121","Final Fee Charge Percentage"
